Partner ID,Field Partner Name,sector,Loan Theme ID,Loan Theme Type,country,forkiva,region,geocode_old,ISO,number,amount,LocationName,geocode,names,geo,lat,lon,mpi_region,mpi_geo,rural_pct
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Dumarao, Capiz",,PHL,377,78700,"Dumarao, Capiz, Philippines","[(11.2421989, 122.695547)]",Dumarao; Capiz; Western Visayas; Philippines,"(11.2421989, 122.695547)",11.2421989,122.695547,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Dumarao, Capiz",,PHL,9,1700,"Dumarao, Capiz, Philippines","[(11.2421989, 122.695547)]",Dumarao; Capiz; Western Visayas; Philippines,"(11.2421989, 122.695547)",11.2421989,122.695547,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Escalante, Negros Occidental",,PHL,37,6750,"Escalante, Negros Occidental, Philippines","[(10.8291458, 123.5056016)]",Escalante City; Negros Occidental; Western Visayas; Philippines,"(10.8291458, 123.5056016)",10.8291458,123.50560159999998,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Escalante, Negros Occidental",,PHL,235,94525,"Escalante, Negros Occidental, Philippines","[(10.8291458, 123.5056016)]",Escalante City; Negros Occidental; Western Visayas; Philippines,"(10.8291458, 123.5056016)",10.8291458,123.50560159999998,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"Escalante, Negros Occidental",,PHL,1,125,"Escalante, Negros Occidental, Philippines","[(10.8291458, 123.5056016)]",Escalante City; Negros Occidental; Western Visayas; Philippines,"(10.8291458, 123.5056016)",10.8291458,123.50560159999998,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Estancia, Iloilo",,PHL,227,59625,"Estancia, Iloilo, Philippines","[(11.4619823, 123.1463992)]",Estancia; Iloilo; Western Visayas; Philippines,"(11.4619823, 123.1463992)",11.4619823,123.1463992,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"Guihulngan, Negros Oriental",,PHL,8,1575,"Guihulngan, Negros Oriental, Philippines","[(10.1832304, 123.213851)]",Guihulngan City; Negros Oriental; Central Visayas; Philippines,"(10.1832304, 123.213851)",10.1832304,123.213851,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Guihulngan, Negros Oriental",,PHL,193,27800,"Guihulngan, Negros Oriental, Philippines","[(10.1832304, 123.213851)]",Guihulngan City; Negros Oriental; Central Visayas; Philippines,"(10.1832304, 123.213851)",10.1832304,123.213851,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a10500000081mW8,Water and Sanitation,Philippines,No,"Guihulngan, Negros Oriental",,PHL,4,450,"Guihulngan, Negros Oriental, Philippines","[(10.1832304, 123.213851)]",Guihulngan City; Negros Oriental; Central Visayas; Philippines,"(10.1832304, 123.213851)",10.1832304,123.213851,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Guihulngan, Negros Oriental",,PHL,318,116725,"Guihulngan, Negros Oriental, Philippines","[(10.1832304, 123.213851)]",Guihulngan City; Negros Oriental; Central Visayas; Philippines,"(10.1832304, 123.213851)",10.1832304,123.213851,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Guimaras, Iloilo",,PHL,212,78175,"Guimaras, Iloilo, Philippines","[(10.7201501, 122.5621063)]",Iloilo City; Iloilo; Western Visayas; Philippines,"(10.7201501, 122.5621063)",10.7201501,122.5621063,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Guimaras, Iloilo",,PHL,12,2175,"Guimaras, Iloilo, Philippines","[(10.7201501, 122.5621063)]",Iloilo City; Iloilo; Western Visayas; Philippines,"(10.7201501, 122.5621063)",10.7201501,122.5621063,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"Guindulman, Bohol",,PHL,2,325,"Guindulman, Bohol, Philippines","[(9.779442399999999, 124.4752715)]",Guindulman; Bohol; Central Visayas; Philippines,"(9.779442399999999, 124.4752715)",9.7794424,124.4752715,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Guindulman, Bohol",,PHL,383,78825,"Guindulman, Bohol, Philippines","[(9.779442399999999, 124.4752715)]",Guindulman; Bohol; Central Visayas; Philippines,"(9.779442399999999, 124.4752715)",9.7794424,124.4752715,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Guiuan, Eastern Samar",,PHL,31,6125,"Guiuan, Eastern Samar, Philippines","[(11.035248, 125.7245023)]",Guiuan; Eastern Samar; Eastern Visayas; Philippines,"(11.035248, 125.7245023)",11.035248,125.7245023,"Eastern Visayas, Philippines","(12.2445533, 125.0388164)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000utj9,Community Impact Loan,Philippines,Yes,"Guiuan, Eastern Samar",,PHL,1,8525,"Guiuan, Eastern Samar, Philippines","[(11.035248, 125.7245023)]",Guiuan; Eastern Samar; Eastern Visayas; Philippines,"(11.035248, 125.7245023)",11.035248,125.7245023,"Eastern Visayas, Philippines","(12.2445533, 125.0388164)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000007QjUH,Community Impact Loan,Philippines,Yes,"Guiuan, Eastern Samar",,PHL,1,8750,"Guiuan, Eastern Samar, Philippines","[(11.035248, 125.7245023)]",Guiuan; Eastern Samar; Eastern Visayas; Philippines,"(11.035248, 125.7245023)",11.035248,125.7245023,"Eastern Visayas, Philippines","(12.2445533, 125.0388164)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"HINIGARAN, NEGROS OCCIDENTAL",,PHL,4,1150,"HINIGARAN, NEGROS OCCIDENTAL, Philippines","[(10.2713554, 122.8549853)]",Hinigaran; Negros Occidental; Western Visayas; Philippines,"(10.2713554, 122.8549853)",10.2713554,122.8549853,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"HINIGARAN, NEGROS OCCIDENTAL",,PHL,1,250,"HINIGARAN, NEGROS OCCIDENTAL, Philippines","[(10.2713554, 122.8549853)]",Hinigaran; Negros Occidental; Western Visayas; Philippines,"(10.2713554, 122.8549853)",10.2713554,122.8549853,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000002VHnI,Underserved,Philippines,Yes,Hilongos Leyte,,PHL,1,200,"Hilongos Leyte, Philippines","[(10.3708121, 124.7533672)]",Hilongos; Leyte; Eastern Visayas; Philippines,"(10.3708121, 124.7533672)",10.3708121,124.7533672,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,Hilongos Leyte,,PHL,385,90700,"Hilongos Leyte, Philippines","[(10.3708121, 124.7533672)]",Hilongos; Leyte; Eastern Visayas; Philippines,"(10.3708121, 124.7533672)",10.3708121,124.7533672,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Himamaylan, Negros Occidental",,PHL,1809,626975,"Himamaylan, Negros Occidental, Philippines","[(10.0902184, 122.8683684)]",Himamaylan City; Negros Occidental; Western Visayas; Philippines,"(10.0902184, 122.8683684)",10.0902184,122.8683684,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Himamaylan, Negros Occidental",,PHL,94,16700,"Himamaylan, Negros Occidental, Philippines","[(10.0902184, 122.8683684)]",Himamaylan City; Negros Occidental; Western Visayas; Philippines,"(10.0902184, 122.8683684)",10.0902184,122.8683684,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"Himamaylan, Negros Occidental",,PHL,54,13950,"Himamaylan, Negros Occidental, Philippines","[(10.0902184, 122.8683684)]",Himamaylan City; Negros Occidental; Western Visayas; Philippines,"(10.0902184, 122.8683684)",10.0902184,122.8683684,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a10500000081mW8,Water and Sanitation,Philippines,No,"Himamaylan, Negros Occidental",,PHL,3,450,"Himamaylan, Negros Occidental, Philippines","[(10.0902184, 122.8683684)]",Himamaylan City; Negros Occidental; Western Visayas; Philippines,"(10.0902184, 122.8683684)",10.0902184,122.8683684,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000007QjUH,Community Impact Loan,Philippines,Yes,"Hinigaran, Negros Occidental",,PHL,11,14525,"Hinigaran, Negros Occidental, Philippines","[(10.2713554, 122.8549853)]",Hinigaran; Negros Occidental; Western Visayas; Philippines,"(10.2713554, 122.8549853)",10.2713554,122.8549853,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000utj9,Community Impact Loan,Philippines,Yes,"Hinigaran, Negros Occidental",,PHL,1,5725,"Hinigaran, Negros Occidental, Philippines","[(10.2713554, 122.8549853)]",Hinigaran; Negros Occidental; Western Visayas; Philippines,"(10.2713554, 122.8549853)",10.2713554,122.8549853,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a10500000081mW8,Water and Sanitation,Philippines,No,"Hinigaran, Negros Occidental",,PHL,1,300,"Hinigaran, Negros Occidental, Philippines","[(10.2713554, 122.8549853)]",Hinigaran; Negros Occidental; Western Visayas; Philippines,"(10.2713554, 122.8549853)",10.2713554,122.8549853,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Hinigaran, Negros Occidental",,PHL,130,24925,"Hinigaran, Negros Occidental, Philippines","[(10.2713554, 122.8549853)]",Hinigaran; Negros Occidental; Western Visayas; Philippines,"(10.2713554, 122.8549853)",10.2713554,122.8549853,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Hinigaran, Negros Occidental",,PHL,1453,593975,"Hinigaran, Negros Occidental, Philippines","[(10.2713554, 122.8549853)]",Hinigaran; Negros Occidental; Western Visayas; Philippines,"(10.2713554, 122.8549853)",10.2713554,122.8549853,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"Hinigaran, Negros Occidental",,PHL,14,4650,"Hinigaran, Negros Occidental, Philippines","[(10.2713554, 122.8549853)]",Hinigaran; Negros Occidental; Western Visayas; Philippines,"(10.2713554, 122.8549853)",10.2713554,122.8549853,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Hinobaan, Negros Occidental",,PHL,1192,486875,"Hinobaan, Negros Occidental, Philippines","[(9.5463157, 122.5194418)]",Hinoba-an; Negros Occidental; Western Visayas; Philippines,"(9.5463157, 122.5194418)",9.5463157,122.5194418,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Hinobaan, Negros Occidental",,PHL,7,2975,"Hinobaan, Negros Occidental, Philippines","[(9.5463157, 122.5194418)]",Hinoba-an; Negros Occidental; Western Visayas; Philippines,"(9.5463157, 122.5194418)",9.5463157,122.5194418,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000007QjUH,Community Impact Loan,Philippines,Yes,"Hinobaan, Negros Occidental",,PHL,3,1125,"Hinobaan, Negros Occidental, Philippines","[(9.5463157, 122.5194418)]",Hinoba-an; Negros Occidental; Western Visayas; Philippines,"(9.5463157, 122.5194418)",9.5463157,122.5194418,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Ibajay, Aklan",,PHL,355,99350,"Ibajay, Aklan, Philippines","[(11.7518624, 122.1859572)]",Ibajay; Aklan; Western Visayas; Philippines,"(11.7518624, 122.1859572)",11.7518624,122.1859572,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"Ibajay, Aklan",,PHL,3,875,"Ibajay, Aklan, Philippines","[(11.7518624, 122.1859572)]",Ibajay; Aklan; Western Visayas; Philippines,"(11.7518624, 122.1859572)",11.7518624,122.1859572,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Ibajay, Aklan",,PHL,13,3150,"Ibajay, Aklan, Philippines","[(11.7518624, 122.1859572)]",Ibajay; Aklan; Western Visayas; Philippines,"(11.7518624, 122.1859572)",11.7518624,122.1859572,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Ilog, Negros Occidental",,PHL,879,327550,"Ilog, Negros Occidental, Philippines","[(9.983971, 122.740723)]","['Ilog', 'Negros Occidental', 'Western Visayas', 'Philippines']","(9.983971, 122.740723)",9.983971,122.740723,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"Ilog, Negros Occidental",,PHL,2,625,"Ilog, Negros Occidental, Philippines","[(9.983971, 122.740723)]","['Ilog', 'Negros Occidental', 'Western Visayas', 'Philippines']","(9.983971, 122.740723)",9.983971,122.740723,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000007QjUH,Community Impact Loan,Philippines,Yes,"Ilog, Negros Occidental",,PHL,2,2750,"Ilog, Negros Occidental, Philippines","[(9.983971, 122.740723)]","['Ilog', 'Negros Occidental', 'Western Visayas', 'Philippines']","(9.983971, 122.740723)",9.983971,122.740723,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Ilog, Negros Occidental",,PHL,37,4525,"Ilog, Negros Occidental, Philippines","[(9.983971, 122.740723)]","['Ilog', 'Negros Occidental', 'Western Visayas', 'Philippines']","(9.983971, 122.740723)",9.983971,122.740723,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a10500000081mW8,Water and Sanitation,Philippines,No,"Ilog, Negros Occidental",,PHL,1,200,"Ilog, Negros Occidental, Philippines","[(9.983971, 122.740723)]","['Ilog', 'Negros Occidental', 'Western Visayas', 'Philippines']","(9.983971, 122.740723)",9.983971,122.740723,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,Inabanga Bohol,,PHL,19,8725,"Inabanga Bohol, Philippines","[(10.0314085, 124.0674291)]",Inabanga; Bohol; Central Visayas; Philippines,"(10.0314085, 124.0674291)",10.0314085,124.0674291,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Isabela, Negros Occidental",,PHL,55,9875,"Isabela, Negros Occidental, Philippines","[(10.2256635, 123.0113568)]",Isabela; Negros Occidental; Western Visayas; Philippines,"(10.2256635, 123.0113568)",10.2256635,123.0113568,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a10500000081mW8,Water and Sanitation,Philippines,No,"Isabela, Negros Occidental",,PHL,25,4500,"Isabela, Negros Occidental, Philippines","[(10.2256635, 123.0113568)]",Isabela; Negros Occidental; Western Visayas; Philippines,"(10.2256635, 123.0113568)",10.2256635,123.0113568,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Isabela, Negros Occidental",,PHL,1539,579600,"Isabela, Negros Occidental, Philippines","[(10.2256635, 123.0113568)]",Isabela; Negros Occidental; Western Visayas; Philippines,"(10.2256635, 123.0113568)",10.2256635,123.0113568,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Ivisan, Capiz",,PHL,102,15650,"Ivisan, Capiz, Philippines","[(11.5302869, 122.6842498)]","['Ivisan', 'Capiz', 'Western Visayas', 'Philippines']","(11.5302869, 122.6842498)",11.5302869,122.6842498,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"Ivisan, Capiz",,PHL,7,2025,"Ivisan, Capiz, Philippines","[(11.5302869, 122.6842498)]","['Ivisan', 'Capiz', 'Western Visayas', 'Philippines']","(11.5302869, 122.6842498)",11.5302869,122.6842498,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Ivisan, Capiz",,PHL,568,186375,"Ivisan, Capiz, Philippines","[(11.5302869, 122.6842498)]","['Ivisan', 'Capiz', 'Western Visayas', 'Philippines']","(11.5302869, 122.6842498)",11.5302869,122.6842498,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000007QjUH,Community Impact Loan,Philippines,Yes,"Kabankalan, Negros Occidental",,PHL,4,5725,"Kabankalan, Negros Occidental, Philippines","[(9.9134117, 122.8535755)]",Kabankalan; Negros Occidental; Western Visayas; Philippines,"(9.9134117, 122.8535755)",9.9134117,122.8535755,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Kabankalan, Negros Occidental",,PHL,1981,716850,"Kabankalan, Negros Occidental, Philippines","[(9.9134117, 122.8535755)]",Kabankalan; Negros Occidental; Western Visayas; Philippines,"(9.9134117, 122.8535755)",9.9134117,122.8535755,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Kabankalan, Negros Occidental",,PHL,111,19625,"Kabankalan, Negros Occidental, Philippines","[(9.9134117, 122.8535755)]",Kabankalan; Negros Occidental; Western Visayas; Philippines,"(9.9134117, 122.8535755)",9.9134117,122.8535755,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a10500000081mW8,Water and Sanitation,Philippines,No,"Kabankalan, Negros Occidental",,PHL,6,1100,"Kabankalan, Negros Occidental, Philippines","[(9.9134117, 122.8535755)]",Kabankalan; Negros Occidental; Western Visayas; Philippines,"(9.9134117, 122.8535755)",9.9134117,122.8535755,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"Kabankalan, Negros Occidental",,PHL,4,1175,"Kabankalan, Negros Occidental, Philippines","[(9.9134117, 122.8535755)]",Kabankalan; Negros Occidental; Western Visayas; Philippines,"(9.9134117, 122.8535755)",9.9134117,122.8535755,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Kalibo, Aklan",,PHL,1255,381625,"Kalibo, Aklan, Philippines","[(11.6892241, 122.367428)]",Kalibo; Aklan; Western Visayas; Philippines,"(11.6892241, 122.367428)",11.6892241,122.367428,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"Kalibo, Aklan",,PHL,25,5425,"Kalibo, Aklan, Philippines","[(11.6892241, 122.367428)]",Kalibo; Aklan; Western Visayas; Philippines,"(11.6892241, 122.367428)",11.6892241,122.367428,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Kalibo, Aklan",,PHL,30,7275,"Kalibo, Aklan, Philippines","[(11.6892241, 122.367428)]",Kalibo; Aklan; Western Visayas; Philippines,"(11.6892241, 122.367428)",11.6892241,122.367428,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a10500000081mW8,Water and Sanitation,Philippines,No,"Kalibo, Aklan",,PHL,1,175,"Kalibo, Aklan, Philippines","[(11.6892241, 122.367428)]",Kalibo; Aklan; Western Visayas; Philippines,"(11.6892241, 122.367428)",11.6892241,122.367428,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"La Carlota, Negros Occidental",,PHL,19,3175,"La Carlota, Negros Occidental, Philippines","[(10.4117687, 123.000095)]",La Carlota City; Negros Occidental; Western Visayas; Philippines,"(10.4117687, 123.000095)",10.4117687,123.000095,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"La Carlota, Negros Occidental",,PHL,383,157050,"La Carlota, Negros Occidental, Philippines","[(10.4117687, 123.000095)]",La Carlota City; Negros Occidental; Western Visayas; Philippines,"(10.4117687, 123.000095)",10.4117687,123.000095,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"La Carlota, Negros Occidental",,PHL,1,425,"La Carlota, Negros Occidental, Philippines","[(10.4117687, 123.000095)]",La Carlota City; Negros Occidental; Western Visayas; Philippines,"(10.4117687, 123.000095)",10.4117687,123.000095,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wjym,Higher Education,Philippines,No,"La Castellana, Negros Occidental",,PHL,1,100,"La Castellana, Negros Occidental, Philippines","[(10.3194742, 123.0198024)]",La Castellana; Negros Occidental; Western Visayas; Philippines,"(10.3194742, 123.0198024)",10.3194742,123.0198024,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"La Castellana, Negros Occidental",,PHL,118,22850,"La Castellana, Negros Occidental, Philippines","[(10.3194742, 123.0198024)]",La Castellana; Negros Occidental; Western Visayas; Philippines,"(10.3194742, 123.0198024)",10.3194742,123.0198024,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a10500000081mW8,Water and Sanitation,Philippines,No,"La Castellana, Negros Occidental",,PHL,2,200,"La Castellana, Negros Occidental, Philippines","[(10.3194742, 123.0198024)]",La Castellana; Negros Occidental; Western Visayas; Philippines,"(10.3194742, 123.0198024)",10.3194742,123.0198024,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"La Castellana, Negros Occidental",,PHL,668,282950,"La Castellana, Negros Occidental, Philippines","[(10.3194742, 123.0198024)]",La Castellana; Negros Occidental; Western Visayas; Philippines,"(10.3194742, 123.0198024)",10.3194742,123.0198024,"Western Visayas, Philippines","(11.0049836, 122.5372741)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Lapu-Lapu, Cebu",,PHL,231,82950,"Lapu-Lapu, Cebu, Philippines","[(10.2661822, 123.997295)]",Lapu-Lapu City; Cebu; Central Visayas; Philippines,"(10.2661822, 123.997295)",10.2661822,123.997295,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000wf0q,General,Philippines,No,"Liloan, Cebu",,PHL,1905,424700,"Liloan, Cebu, Philippines","[(10.412129, 123.986149)]",Liloan; Cebu; Central Visayas; Philippines,"(10.412129, 123.986149)",10.412129,123.986149,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a10500000081mW8,Water and Sanitation,Philippines,No,"Liloan, Cebu",,PHL,2,375,"Liloan, Cebu, Philippines","[(10.412129, 123.986149)]",Liloan; Cebu; Central Visayas; Philippines,"(10.412129, 123.986149)",10.412129,123.986149,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
145,Negros Women for Tomorrow Foundation (NWTF),General Financial Inclusion,a1050000000PNMw,Green,Philippines,No,"Liloan, Cebu",,PHL,19,3875,"Liloan, Cebu, Philippines","[(10.412129, 123.986149)]",Liloan; Cebu; Central Visayas; Philippines,"(10.412129, 123.986149)",10.412129,123.986149,"Central Visayas, Philippines","(10.2968562, 123.8886774)",69.0
